"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"4402","郡都開發股份有限公司","郡都開發","紡織纖維","－","高雄市前金區中正四路151號9樓之1","	56349214","唐承","唐銘","唐承","董事長","曾麒峰","07-2167569","1970/04/03","1997/07/23",新台幣                 10.0000元,679918300,67991830,22000000,0,合併,每年,董事會,"永豐金證券股份有限公司","02-2381-6288","台北市中正區博愛路17號3樓","國富浩華聯合會計師事務所","&#63969;青霖","蔡淑滿","J.D Development","9F.-1, No. 151, Zhongzheng 4th Rd., Qianjin Dist., Kaohsiung City 8016 , TaiwaKAOHSIUNG CITY, TAIWANG (R.O.C.)","07-3641957","jd.cs@j-d.com.tw","http://j-d.com.tw/home","曾麒峰","副總","07-2167569","jd.cs@j-d.com.tw","http://j-d.com.tw/home","－"
"4406","新昕纖維股份有限公司","新昕纖","紡織纖維","－","台北市長安西路289號10樓之4","	07652202","莊育霖","莊晉嘉","莊晉嘉","總經理","莊婷媜","2552-5757","1980/04/29","1999/01/14",新台幣                 10.0000元,519120000,51912000,0,0,個別,每年,股東會,"群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","郭仰倫","謝秋華","HSIN-SIN","ROOM 4. 10TH FL . NO.289CHANG-AN W. RD., TAIPEI TAIWAN　　","2550-4492","jchuang@hsinsin.com.tw","www.hsinsin.com.tw","莊婷媜","管理部協理","02-25525757","alice.chuang@hsinsin.com.tw","www.hsinsin.com.tw","http://www.hsinsin.com.tw/tw/manage.html"
"4413","飛寶企業股份有限公司","飛寶企業","紡織纖維","－","新北市三重市新北大道二段252號8樓","	22676914","蔡煌瑯","韓佳芳(暫代)","蔡煌瑯","董事長","韓佳芳","(02)25637238","1987/10/30","1999/07/29",新台幣                 10.0000元,313146890,31314689,20950000,0,合併,每年,股東會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","廣信益群聯合會計師事務所","梁宏瑋","彭&#32137;娟","EST","8F., No.252, Sec. 2, New Taipei Blvd.,Sanchong Dist.,New Taipe Cityi, Taiwan, R.O.C.","(02)29990526","g901228@estga.com","www.estga.com","韓佳芳","暫代總經理","0225637238","rachel.han@estga.team","www.estga.com","www.estga.com"
"4416","三圓建設股份有限公司","三圓","建材營造","－","(104)台北市南京東路二段96號8樓","	07648290","王雅麟","白昌明","王朝平","財務部副總","呂喬珊","(02)2563-9136","1979/12/30","2000/05/06",新台幣                 10.0000元,735862130,73586213,0,0,合併,每年,股東會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","集智聯合會計師事務所","林書銘","張俊德","Sumwon　","8F., NO.96 , SECTION 2, NANKINGE RD..　TAIPEI, TAIWAN, R.O.C　　","(02)2561-3994","sy4416@shanyuan.com.tw","https://www.sumwon.com.tw","王朝平","財務部副總","(02)2563-9136","ping@shanyuan.com.tw","https://www.sumwon.com.tw/investor-detail71.htm","https://www.sumwon.com.tw/investor-list10-18.htm"
"4417","金洲海洋科技股份有限公司","金洲","紡織纖維","－","屏東縣新園鄉港西村興安路12號","	91871595","陳加仁","陳加仁","羅國榮","協理","陳雪音","(07)535-2939","1973/12/24","2000/11/07",新台幣                 10.0000元,839713990,83971399,0,0,合併,每年,股東會,"凱基證券股份有限公司","(02)2389-2999","台北市重慶南路一段2號4樓","勤業眾信聯合會計師事務所","張慈媛","吳秋燕","KING CHOU","23-2F No. 2, Chungshan 2nd Road,Kaohsiung, Taiwan R.O.C 80603","(07)535-2936","kingnet@mail.king-net.com.tw","https://www.king-net.com.tw","羅國榮","協理","(07)535-2939","finance@mail.king-net.com.tw","https://www.king-net.com.tw/tw/csr-operation-tw/stakeholder-area-tw/stakeholder-area-tw.html","https://www.king-net.com.tw"
"4419","皇家國際美食股份有限公司","皇家美食","觀光餐旅","－","臺南市安平區永華路2段248號15樓之6","	86124493","吳美慧","吳美慧(暫代)","吳美慧","董事長","顏淑真","06-2539588","1991/09/07","2001/06/26",新台幣                 10.0000元,1691631330,169163133,157380000,0,合併,每年,股東會,"群益金鼎證券股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","高鈺倫","張淑瑩","KH","15F.-2, No. 248, Sec. 2, Yonghua Rd., Anping Dist.Tainan City 708 , Taiwan (R.O.C.)","06-2990025","kinghouse.ir@tsgkh.com.tw","www.tsgkh.com.tw/","顏淑真","財務主管","06-2539588","kinghouse.ir@tsgkh.com.tw","https://www.tsgkh.com.tw/interested-parties/","https://www.tsgkh.com.tw/corporate-governance-officer/"
"4420","光明絲織廠股份有限公司","光明","紡織纖維","－","台北市內湖區瑞光路607號7樓","	29576307","詹正田","李業振","李業振","總經理","劉筱君","(02)2657-5859","1966/06/22","2002/04/18",新台幣                 10.0000元,404550000,40455000,0,0,個別,每半會計年度,董事會,"福邦證券股份有限公司","(02)2371-1658","100405台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","潘俊名","張淑瑩","Kwang Ming","7F., No.607, Ruiguang Rd., Neihu Dist.,Taipei City 114698, Taiwan (R.O.C.)","(02)8797-8898","kwmgco@ms35.hinet.net","www.kwangming.com","李業振","發言人","(02)2657-5859","294568@kwangming.com","http://www.kwangming.com/email/email01.htm","http://www.kwangming.com/company/company07.htm"
"4430","耀億工業股份有限公司","耀億","其他","－","彰化縣和美鎮彰美路六段334號","	59021804","王昭仁","王贊景","陳伯瑄","副總經理","黃莉萍","04-7556111","1973/11/23","2011/06/09",新台幣                 10.0000元,562736090,56273609,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-23892999","(100)台北市重慶南路一段2號5樓","資誠會計師事務所","吳松源","王玉娟","YAO I","No. 334, Sec . 6 , Chang Mei Rd.,Homei, Chang Hua ,Taiwan 508 R.O.C.","04-7556903","ir@yaoi.com.tw","http://www.yaoi.com.tw/","陳伯瑄","副總經理","04-7556111","ir@yaoi.com.tw","https://www.yaoi.com.tw/investor-monthly-revenue.php","https://www.yaoi.com.tw/investor-corporate-governance.php"
"4432","銘旺實業股份有限公司","銘旺實","紡織纖維","－","新北市五股區中興路一段6號9樓之5","	22069170","陳盈璇","呂清裕","陳炳欽","財會經理","從缺","(02)8976-9056","1986/02/15","2012/11/26",新台幣                 10.0000元,505890000,50589000,0,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","(100)台北市博愛路17號3樓","資誠聯合會計師事務所","黃金連","李秀玲","Haksport","9F-5, No. 6, Sec.1, Jung-shing RD., Wugu DistrictNew Taipei City 248, Taiwan","(02)8976-9431","IR@haksport.com","http://www.haksport.com/","陳炳欽","財會經理","(02)8976-9056","IR@haksport.com","http://www.haksport.com/","https://www.haksport.com/index.php?route=investor/directors&lg=tw"
"4433","興采實業股份有限公司","興采","紡織纖維","－","新北市新莊區五權二路10號1樓","	23282425","陳國欽","黃松筠","王淑芬","副總經理","鄭忠龍","02-85127888","1989/03/14","2014/11/03",新台幣                 10.0000元,612997740,61299774,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-2389-2999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","葉翠苗","黃世鈞","Singtex","No.10, Wuquan 2nd Rd.,Xinzhuang Dist., New Taipei City 24892,","02-22989888","spokesman@singtex.com","www.singtex.com","王淑芬","副總經理","02-85127888","alice@singtex.com","https://www.singtex.com/zh/stakeholder/","https://www.singtex.com/zh/corp-gov-zh/"
"4442","開曼群島商竣邦國際股份有限公司","竣邦-KY","紡織纖維","KY","新北市中和區建一路186號14樓之4/H棟","	92791352","高振芳","蕭志偉","張兆民","營運副總經理","黃筠","02-8227-2008","2021/07/27","2023/11/29",新台幣                 10.0000元,317146530,31714653,0,0,合併,每年,董事會,"兆豐證券股份有限公司股務代理部","02-3393-0898","台北市中正區忠孝東路二段 95 號 1 樓","勤業眾信聯合會計師事務所","虞成全","陳重成","J&B-KY","14F.-4, No. 186, Jian 1st Rd., Zhonghe Dist.,New Taipei City, Taiwan","02-8227-2009","ir@jb-group.com.tw","https://www.jb-group.com.tw","張兆民","營運副總經理","02-8227-2008 ext.209","ir@jb-group.com.tw","https://www.jb-group.com.tw/§????H???Y","https://www.jb-group.com.tw/???q?v?z"
"4502","健信科技工業股份有限公司","健信","電機機械","－","彰化縣線西鄉彰濱東一路3號","	55878947","吳明燦","吳明燦","吳明燦","總經理","賴玉鳳","04-7582899","1978/06/20","1995/12/12",新台幣                 10.0000元,574696860,57469686,7361000,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","王玉娟","吳松源","RT","NO.3  CHANG  PIN  E.1ST  RD., HSIEN-HSI  HSIANG.　　CHANGHUA  HSIEN,  TAIWAN,  R.O.C.　","04-7588511","enco@rostawheels.com.tw","www.rostawheels.com.tw","賴玉鳳","財務長","04-7582899#346","bella.lai@rostawheels.com.tw","www.rostawheels.com.tw","www.rostawheels.com.tw"
"4503","金雨企業股份有限公司","金雨","電機機械","－","彰化市延和里埔內街411巷101號","	59260902","卓政懋","卓政輿","卓政懋","董事長","施義昭","04-7115298","1980/06/21","1996/12/19",新台幣                 10.0000元,783133260,78313326,27050000,0,合併,每年,股東會,"第一金證券(股)公司","02-25635711","台北市大安區安和路一段27號6樓","安永聯合會計師事務所","黃靖雅","黃子評","GOLD RAIN　","No 101 LANE 411 PU-NEI STREET YEN-HO LICHANGHUA  , TAIWAN , R.O.C","04-7112837","alona@alona.com.tw","www.alona.com.tw","卓政懋","董事長","04-7115298","alona@alona.com.tw","www.alona.com.tw","－"
"4506","崇友實業(股)公司","崇友","電機機械","－","北市南京東路二段88號13樓","	04416894","唐伯龍","游本立","郭啟文","經理","呂英槙","02-2551-1166","1974/05/30","1997/12/06",新台幣                 10.0000元,1770120000,177012000,0,0,合併,每年,股東會,"元大證券股份有限公司","02-2586-3117","臺北市大安區敦化南路2段67號地下一樓","安永聯合會計師事務所","徐榮煌","劉榮進","GFC　　","13F., No.88, Nanking E. Rd., Sec.2,　　Taipei, Taiwan, R.O.C.　","02-2563-9767","acc@gfc.com.tw","http://www.gfc.com.tw","郭啟文","經理","2551-1166#535","david.kuo@gfc.com.tw","https://www.gfc.com.tw/developments/12","https://www.gfc.com.tw/investorSections/1"
"4510","高鋒工業股份有限公司","高鋒","電機機械","－","台中市大雅區科雅路16號","	55857746","林炎輝","陳振中","陳振中","總經理","陳泰霖","04-25662116","1979/02/03","1998/02/24",新台幣                 10.0000元,1089632650,108963265,0,0,合併,每年,股東會,"元富證券股份有限公司股務代理處","02-27686668","105台北市松山區光復北路11巷35號地下一樓","國富浩華聯合會計師事務所","張福郎","王戊昌","KAFO　　","NO.16, KEYA ROAD,　　TA-YA, TAICHUNG, 428 TAIWAN, R.O.C.　","04-25671001","fin@kafo.com.tw","www.kafo.com.tw","陳泰霖","管理部協理","04-25662116","terry-chen@kafo.com.tw","http://www.kafo.com.tw/_chinese/02_about/01_detail.php?pid=5","－"
"4513","福裕事業股份有限公司","福裕","電機機械","－","彰化縣伸港鄉興工路34號","	55848584","林聰麟","董上裕","張順福","財務協理","林怡貞","(04)799-1126","1978/04/13","1998/03/25",新台幣                 10.0000元,1143619210,114361921,32100000,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","(02)2702-3999","106420台北市大安區敦化南路二段97號B2","安永聯合會計師事務所","陳政初","洪國森","FALCON　","No. 34, Xinggong Rd., Shengang Township,Changhua County 509 , Taiwan (R.O.C.)","(04)797-7214","overseas1@chevalier.com.tw","www.chevaliertw.com","陳世恩","副總經理","(04)799-1126","csz1020@chevalier.com.tw","https://www.chevaliertw.com/zh-tw/investor-area/investor-2","https://www.chevaliertw.com/zh-tw/investor-area/investor-2"
"4523","永彰科技股份有限公司","永彰","電機機械","－","桃園市中壢區青埔路二段111號11樓","	22522361","顏明宏","林柏青","莊太緯","營運長兼經管處副總","謝淑蘭","03-498-2821","1987/05/04","1999/11/22",新台幣                 10.0000元,649490000,64949000,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","02-2702-3999","台北市大安區敦化南路二段 97 號 B2","安永聯合會計師事務所","王慕凡","黃建澤","Everbrite　","11F., No. 111, Sec. 2, Qingpu Rd., Zhongli Dist., Taoyuan City, TaiwanTaoyuan City, Taiwan","03-498-1986","ir@everbrite.com.tw","www.everbrite.com.tw","莊太緯","營運長兼經管處副總","03-498-2821","ir@everbrite.com.tw","www.everbrite.com.tw/investors/article-detail/stakeholders/","www.everbrite.com.tw/investors"
"4527","(方方土)霖冷凍機械股份有限公司","方方土霖","電機機械","－","高雄市梓官區赤崁北路300號","	22551554","曾仲國","曾仲國","蘇麗玲","財務部協理","李俐瑩","07-6192345","1988/04/05","2000/09/28",新台幣                 10.0000元,761523700,76152370,0,0,合併,每年,董事會,"元大證券股份有限公司","02-2586-5859","台北市大安區敦化南路二段67號地下一樓","資誠聯合會計師事務所","吳建志","王駿凱","KL　","NO. 300, CHIKAN N. RD., ZIGUAN DISTKAOHSIUNG CITY,TAIWAN.(R.O.C)","07-6170422","klmain@kuenling.com.tw","www.kuenling.com.tw","蘇麗玲","財務部協理","07-6192345-215","su@kuenling.com.tw","www.kuenling.com.tw","http://www.kuenling.com.tw/enterprise/governance_structure/"
"4528","江興鍛壓工業股份有限公司","江興鍛","電機機械","－","台中市西屯區協和里協和南巷3-1號","	52604255","江木山","莊懷煙","郭永義","副總經理","莊懷煙","04-23592000","1980/09/05","2001/02/12",新台幣                 10.0000元,841656950,84165695,0,0,合併,每年,董事會,"統一綜合證券股份有限公司","02-27478266","台北市松山區東興路8號B1F","安永聯合會計師事務所","黃宇廷","陳明宏","　CHF　","No.3-1, Siehe S. Lane, Situn District 407Taichung City, Taiwan, R.O.C.","04-23594475","chf@ch-forging.com.tw","http://www.ch-forging.com.tw","郭永義","副總經理","04-23592000#261","guy.guo@ch-forging.com.tw","https://www.ch-forging.com.tw/tw/stakeholder","https://www.ch-forging.com.tw/tw/esg/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86.12.html"
"4529","淳紳股份有限公司","淳紳","其他","－","台北市大安區光復南路630號4樓","	22662904","沈瑋","藍靜嫻(代理)","彭長鳳","經理","秦禮明","02-27037300","1987/11/03","2001/05/04",新台幣                 10.0000元,845490960,84549096,32926082,0,合併,每年,董事會,"凱基證券股份有限公司","02-23892999","100台北市重慶南路一段2號5樓","信永中和聯合會計師事務所","吳佳鴻","姚毓琳","EPTECH","4F., No.630, Guangfu S. Rd., Da'an Dist.,Taipei City,10695,Taiwan, (R.O.C.)","02-27081455","info@eptech.tw","www.eptech.tw","陳明煒","協理","02-27037300#296","Albert.Chen@eptech.tw","www.eptech.tw","－"
"4530","宏易創新國際股份有限公司","宏易","觀光餐旅","－","臺北市中山區長安東路二段112號12樓之4","	36243760","陳冠瑋","李靜綺","李修瀚","行政管理處協理","蔡育倫","02-26068111","1984/09/12","2001/04/30",新台幣                 10.0000元,357949590,35794959,23065752,0,合併,每年,股東會,"兆豐證券股份有限公司","(02)3393-0898","台北市中正區忠孝東路二段95號1樓","安侯建業聯合會計師事務所","張淑瑩","潘俊名","Honyi","12 F.-4, No. 112, Sec. 2, Chang'an E. Rd., Zhongshan Dist., Taipei CityZhongshan Dist., Taipei City 104, Taiwan","02-26068222","ja.lee@honyigroup.com","www.honyigroup.com","李修瀚","行政管理處協理","02-26068111","ja.lee@honyigroup.com","www.honyigroup.com","－"
"4533","協易機械工業股份有限公司","協易機","電機機械","－","桃園市龜山區南上路446號","	36096704","郭雅慧","李丞偉","李丞偉","總經理","吳翠華","(03)3525466","1982/03/02","2002/04/26",新台幣                 10.0000元,1584341100,158434110,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","梁盛泰","謝建新","SEYI","No.446, Nanshang Rd., Guishan Dist.,Taoyuan City , Taiwan (R.O.C.)　","(03)3525488","spokesman@seyi.com","https://www.seyi.com","李丞偉","總經理","03-3525466","spokesman@seyi.com","https://esg.seyi.com/stakeholder-communication","https://esg.seyi.com/corporate-governance"
