"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","興櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"6704","國璽幹細胞應用技術股份有限公司","國璽幹細胞","生技醫療業","－","新竹縣竹北市生醫三路2號","	80689276","莊明熙","邱淳芬","邱淳芬","總經理","林珀丞","(03)658-5959","2004/03/26","2023/04/26",新台幣                 10.0000元,959493160,95949316,0,0,合併,每年,股東會,"兆豐證券股份有限公司股務代理部","(02)2327-8988","10058台北市中正區忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","莊業偉","&#28201;智源","GWOXI","8F., No.243, Dong Sec. 1, Guangming 6th Rd.,Zhubei City,Hsinchu County,Taiwan R.O.C.","(03)657-9922","jeff_lee@gwoxi.com","http://www.gwoxi.com.tw","－","－","－","－","http://www.gwoxi.com.tw/index.php/frontend/news/view?news_id=181","－"
"6705","振躍精密滑軌股份有限公司","振躍精密","電機機械","－","新北市土城區中央路三段222-1號","	97214507","陳萬來","施惠珠","章振國","財會主管","許紫微","22677700","1996/09/11","2018/10/31",新台幣                 10.0000元,180046880,18004688,0,0,個別,每年,董事會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","莊文源","李穗青","MARTAS","No.222-1,Sec.3,Zhongyang RD.,Tucheng Dist.,New Taipei City,Taiwan","22675788","Nick.Chang@martas.com.tw","www.martas.com.tw","－","－","－","－","www.martas.com.tw","－"
"6707","富基電通股份有限公司","富基電通","電子通路業","－","台北市南港路三段48號10樓","	27525541","楊連芳","楊連芳","林品杰","董事長特助","郭淑芝","02-2788-8099","2004/10/22","2022/07/21",新台幣                 10.0000元,590026640,59002664,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","臺北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","簡思娟","辛郁婷","AFASTOR CORP.","10F., No. 48, Sec. 3, Nangang Rd.,Nangang Dist., Taipei City, Taiwan","02-2788-5766","Investor-relations@afastor.com.tw","https://www.afastor.com.tw/","－","－","－","－","https://www.afastor.com/tw/shareholders-meeting","https://www.afastor.com/tw/shareholders-meeting"
"6709","昱厚生技股份有限公司","昱厚生技","生技醫療業","－","台北市內湖區內湖路一段308號6樓","	28403068","黃一旭","徐悠深","徐悠深","總經理","蕭副加","27970073","2006/09/19","2018/11/29",新台幣                 10.0000元,593800000,59380000,0,0,個別,每年,股東會,"元大證券股份有限公司","02)2586-5859","臺北市大安區敦化南路二段67號地下一樓","資誠聯合會計師事務所","王銘義","黃珮娟","Advagene","6F,NO 308, Sec.1,Neihu Rd, Niehu DistTaipei City, Taiwan","27970083","advagene@advagene.com.tw","www.advagene.com.tw","－","－","－","－","www.advagene.com.tw","－"
"6723","傑智環境科技股份有限公司","傑智環境","綠能環保","－","桃園市龍潭區中豐路461巷180號10樓","	28139878","張豐堂","張豐堂","張豐堂","董事長兼總經理","陳慶裕","03-4892860","2006/04/04","2018/12/26",新台幣                 10.0000元,300390000,30039000,0,0,合併,每年,股東會,"第一金證券股份有限公司","(02)25635711","台北市大安區安和路一段27號6樓","勤業眾信聯合會計師事務所","陳明煇","吳鈞麟","JG","10F., NO 180, Ln. 461, Zhongfeng Rd., Longtan Dist.Taoyuan City 325025, Taiwan , R.O.C","03-4892870","service@jgok.net","https://www.jgok.net","－","－","－","－","?L","－"
"6729","機光科技股份有限公司","機光科技","光電業","－","新北市汐止區新台五路一段99號31樓之5","	12846708","顏豐文","顏豐文","邱照喻","總經理室副總","郭嚴今","03-666-3188","2001/08/02","2019/07/04",新台幣                 10.0000元,276612780,27661278,2500000,0,個別,每年,股東會,"兆豐證券股份有限公司股務代理部","02-3393-0898","台北市中正區忠孝東路二段95號1樓","安侯建業聯合會計師事務所","黃海寧","吳俊源","Lumtec","31F.-5, No.99, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.","03-666-9288","NA","www.lumtec.com.tw","－","－","－","－","NA","－"
"6734","安盛生科股份有限公司","安盛生","生技醫療業","－","台北市內湖區基湖路35巷2弄9號6樓","	53927676","陳彥宇","陳彥宇","黃舒蘭","財務協理","空缺待補","87511335","2012/08/30","2019/06/28",新台幣                 10.0000元,406231640,40623164,10836471,0,合併,每年,股東會,"群益金鼎證券股份有限公司","(02) 27023999","台北市大安區敦化南路2段97號B2","資誠聯合會計師事務所","林冠宏","陳憲正","iXensor","6F., No. 9, Aly. 2, Ln. 35, Jihu Rd., Neihu Dist.Taipei City, R.O.C.","87518059","info@ixensor.com","www.ixensor.com","－","－","－","－","www.ixensor.com","－"
"6737","秀育企業股份有限公司","秀育","電腦及週邊設備業","－","新北市汐止區新台五路一段97號18樓-11","	59244777","梁徽彬","吳川仕","吳川仕","總經理","賴怡涵","02-2697-2311","1978/12/23","2019/12/30",新台幣                 10.0000元,600504000,60050400,0,0,合併,每半會計年度,董事會,"富邦綜合證券(股)公司股務代理部","02-2361-1300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","蘇定堅","許瑞隆","SOLID YEAR","18F-11, No.97, Sec. 1, Xintai 5th Rd.,Xinzhi Dist.New Taipei City 22175, Taiwan","02-2697-2339","無","https://www.solidyear.com.tw/","－","－","－","－","https://www.solidyear.com.tw/","－"
"6738","鼎恒數位科技股份有限公司","鼎恒","資訊服務業","－","台北市信義區東興路43號1樓","	54510058","簡士評","王淑玲","簡士評","董事長","王淑玲","02-6605-8128","2013/07/26","2019/08/23",新台幣                 10.0000元,371248990,36724899,0,400000,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","臺北市中正區重慶南路一段 83 號 5 樓","安侯建業聯合會計師事務所","黃明宏","楊雲筑","MAYO","1 F., No. 43, Dongxing Rd.Xinyi Dist., Taipei City 110403, Taiwan","02-2723-5868","ir@mayohr.com","www.mayohr.com","－","－","－","－","www.mayohr.com","－"
"6744","豐技生物科技股份有限公司","豐技生技","生技醫療業","－","台北市中正區紹興北街5號5樓之1","	86704393","張宏名","張宏名","林佩宜","副總經理","呂美珍","02-23519800","1992/05/12","2019/09/25",新台幣                 10.0000元,154000000,15400000,0,0,個別,每年,董事會,"兆豐證券股份有限公司股務代理部","02-33930898","台北市中正區忠孝東路二段95號1樓","資誠聯合會計師事務所","黃世鈞","于智帆","FCB","5F.-1, No.5, Shaoxing N.St., Zhongzheng Dist.Taipei City 10049, Taiwan (R.O.C.)","02-23219527","fengchi2@ms69.hinet.net","http://www.fcbiotech.com.tw","－","－","－","－","http://www.fcbiotech.com.tw","－"
"6748","亞果生醫股份有限公司","亞果生醫","生技醫療業","－","高雄市路竹區路科二路57號2樓","	54562029","謝達仁","謝達仁","謝達仁","總經理","王敏和","07-6955569","2014/06/26","2021/07/27",新台幣                 10.0000元,712181980,71218198,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","葉芳婷","徐惠榆","ACRO Biomedical","2nd Fl., No. 57, Luke 2nd Rd., Lujhu Dist.Kaohsiung City 82151, Taiwan R.O.C.","07-6955069","service@acrobiomedical.com","www.acrobiomedical.com","－","－","－","－","NA","－"
"6750","泰創工程股份有限公司","泰創工程","其他電子業","－","新北市中和區建康路158號10樓","	84417537","陳萬富","陳萬富","陳萬富","執行長","盧恒淑","02-7731-5788","1993/06/30","2019/11/11",新台幣                 10.0000元,447070000,44707000,1500000,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","薛峻泯","李芸珊","TTE","10F,NO.158,Jiankang Rd.,Zhonghe Dist.,New Taipei City 235,Taiwan","02-7731-7788","tte@tech-top-eng.com","http://www.tech-top-eng.com","－","－","－","－","http://www.tech-top-eng.com","－"
"6755","連鋐科技股份有限公司","連鋐科技","電子零組件業","－","桃園市龜山區萬壽路一段492之1號5樓之2","	28031594","陳嘉輝","陳嘉輝","陳嘉輝","董事長暨總經理","林憲良","02-8200-5506","2005/11/15","2019/12/05",新台幣                 10.0000元,398231050,39823105,0,0,合併,每年,董事會,"中國信託商業銀行","02-6636-5566","台北市中正區重慶南路一段八十三號五樓","資誠聯合會計師事務所","李燕娜","吳偉豪","LH","No. 492, Sec. 1, Wanshou Rd., Guishan Dist., Taoyuan City 333, Taiwan (R.O.C.)Taoyuan City, Taiwan (R.O.C)","02-8200-5510","investinfo@lianhong.com.tw","http://www.lianhong.com.tw","－","－","－","－","http://www.lianhong.com.tw","－"
"6758","冠亞生技股份有限公司","冠亞","生技醫療業","－","新北市永和區成功路一段80號20樓","	12873063","林延生","薛好娟","薛好娟","總經理","廖偉展","02-2926-7088","2001/06/15","2020/01/02",新台幣                 10.0000元,134710400,13471040,0,0,個別,每年,董事會,"富邦綜合證券股份有限公司","02-2361-1300","臺北市中正區許昌街17號11樓","安永聯合會計師事務所","林世寰","徐榮煌","ASA","20F, No 80 , Section 1, Chenggong Road, Yonghe District, New Taipei City 23452New Taipei City, Taiwan","02-2926-8807","ir@aspine.com.tw","http://www.aspine.com.tw","－","－","－","－","http://www.aspine.com.tw","－"
"6775","穎台科技股份有限公司","穎台科技","光電業","－","桃園市平鎮區工業五路12號","	42821900","王志鴻","林俊役","黃子庭","財務長","林俊役","03-2623311","2015/11/12","2020/05/29",新台幣                 10.0000元,975000000,97500000,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","安永聯合會計師事務所","林政緯","陳國帥","ENTIRE TECH","No. 12, Gongye 5th Rd., Pingzhen Dist.,Taoyuan City 324, Taiwan (R.O.C.)","03-2616255","ir@entire.com.tw","http://www.entire.com.tw","－","－","－","－","http://www.entire.com.tw","－"
"6780","學習王科技股份有限公司","學習王","文化創意業","－","新北市板橋區文化路二段285號7樓","	53582103","張鎮麟","李東諭","張鎮麟","董事長","李東諭","02-22545789","2012/01/06","2020/07/23",新台幣                 10.0000元,164697230,16469723,0,0,個別,每年,董事會,"福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","楊靜婷","&#28201;智源","Study123","7F., No.285, Sec. 2, Wunhua Rd., Banciao Dist.,New Taipei City 220504, Taiwan (R.O.C.)","02-22545795","fa_department@study123.com.tw","https://www.study123.com.tw/","－","－","－","－","https://www.study123.com.tw/","－"
"6784","天凱科技股份有限公司","天凱科技","通信網路業","－","新竹縣竹北市自強南路8號21樓之2","	28104929","劉明湘","劉明湘","黃啟東","財會經理","許均稜","03-5502626","2006/03/03","2020/11/18",新台幣                 10.0000元,184460000,18446000,0,0,個別,每年,董事會,"華南永昌綜合證券股份有限公司","02-27186425","台北市民生東路四段54號4樓","安永聯合會計師事務所","王慕凡","張巧穎","TSKY","21F.-2.NO8,Ziqiang S,RD.,ZhubeiHsinchu County,Hsinchu County","03-5500720","ir@tsky.com.tw","www.tsky.com.tw","－","－","－","－","ir@tsky.com.tw","－"
"6786","芯測科技股份有限公司","芯測","半導體業","－","新竹縣竹北市台元一街6號7樓之5","	25089282","陳冠豪","賴俊澤","王筱萍","副總經理","張開誠","(03)560-1667","2009/12/16","2020/08/19",新台幣                 10.0000元,308379800,30837980,0,0,合併,每年,董事會,"宏遠證券股份有限公司","(02)23268818","台北市信義路四段236號3樓","安永聯合會計師事務所","楊雨霓","邱琬茹","iSTART","7F.-5,No.6,Taiyuan 1st St.,Zhubei CityHsinchu County 302082,Taiwan(R.O.C)","(03)560-1665","ir@istart-tek.com","http://www.istart-tek.com/","－","－","－","－","?L","－"
"6787","晶瑞光電股份有限公司","晶瑞光","光電業","－","新竹縣竹東鎮大明路256號","	16858612","鄒政興","鄒政興","賴俊文","副總經理","楊佑吉","03-5958589","1999/02/11","2021/04/16",新台幣                 10.0000元,810070000,81007000,0,0,合併,每年,股東會,"統一綜合證券(股)股務代理部","02-27478266","台北市松山區東興路8號B1","國富浩華聯合會計師事務所","潘金樹","吳孟達","KINGRAYTECH","No. 256, Daming Rd.,Zhudong Township, Hsinchu County, Taiwan","03-5958880","kingray@kingraytech.com","https://krt.kingraytech.com","－","－","－","－","https://krt.kingraytech.com","－"
"6793","天力離岸風電科技股份有限公司","天力離岸","其他","－","台中市龍井區環港路235號","	24490436","吳坤達","張昑柱","蔡哲倫","財務暨會計主管","張勤","04-37007799","2009/12/23","2020/10/30",新台幣                 10.0000元,756000000,75600000,0,0,合併,每年,股東會,"福邦綜合證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","莊業偉","周仕杰","TIENLI OFFSHORE","No. 235 Huangang Road, Longjing DistrictTaichung City434,Taiwan","04-23693131","service@tien-li.com","https://www.tien-li.com/","－","－","－","－","https://www.tien-li.com/","－"
"6797","台灣圓點奈米技術股份有限公司","圓點奈米","生技醫療業","－","桃園市龜山區樂善里文禾路188號6樓","	27312189","章季芸","簡建興","簡建興","總經理","張志瑋","03-316-7568","2004/04/22","2020/11/05",新台幣                 10.0000元,307321770,30732177,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-2586-5859","台北市大安區敦化南路2段67號地下一樓","資誠聯合會計師事務所","吳偉豪","李燕娜","TAN","6F., No. 188, Wenhe Rd., Guishan Dist.Taoyuan City 330, Taiwan","03-317-3369","ir@tanbead.com","https://www.tanbead.com","－","－","－","－","https://www.tanbead.com","－"
"6798","展逸國際企業股份有限公司","展逸","運動休閒","－","台北市東興路51號11樓","	50858268","張憲銘","張憲銘","詹克群","財務長","陳彥璟","02-87681866","2018/08/06","2023/04/27",新台幣                 10.0000元,195724300,19572430,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","劉明賢","趙永祥","Flight","11F., No.51,Dongxing RdTaipei City 110, Taiwan(R.O.C)","02-87681368","service@fltmkt.com.tw","http://www.fltmkt.com.tw/","－","－","－","－","http://www.fltmkt.com.tw/","－"
"6808","三鼎生物科技股份有限公司","三鼎生技","生技醫療業","－","新北市汐止區新台五路一段99號21樓之1","	24782320","歐耿良","洪慈營","詹育豪","行政管理部資深經理","林淑華","02-2697-1270","2014/12/26","2020/12/25",新台幣                 10.0000元,778400000,77840000,10000000,0,個別,每年,董事會,"台新證券股務代理部","02-2504-8125","臺北市中山區建國北路一段96號B1","資誠聯合會計師事務所","顏裕芳","江采燕","3D BIO","21F.-1, No. 99, Sec. 1, Xintai 5th Rd., Xizhi Dist.New Taipei City 221, Taiwan","02-2697-1272","3dg01@3dglobalbiotech.com.tw","www.3dglobalbiotech.com.tw","－","－","－","－","www.3dglobalbiotech.com.tw","－"
"6810","新穎生醫股份有限公司","新穎生醫","生技醫療業","－","新竹縣竹北市台元街18號6樓之1","	24613916","曾錙翎","曾錙翎","郭祖訓","財務會計主管","王芝萍","(03)560-1816","2014/06/25","2021/08/30",新台幣                 10.0000元,494485000,49448500,0,0,個別,每年,股東會,"台新綜合證券股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","江采燕","周筱姿","BPM","6F-1, No. 18 Taiyuan St.Zhubei City, Hsinchu County, Taiwan","(03)560-1916","ir@bpmbiotech.com","https://www.bpmbiotech.com","－","－","－","－","?L","－"
